Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_between_Purchase,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sale_Date ,Season,Preferred_Purchase_Time,Retention_Strategy,Churn_Flag
CUST_4M675N,PROD_GZBXYI,TRANS_DH0JF3857,7,64.69,Home,41,North America,0.81,4829.02,2/27/2021,4/27/2023,Fall,Evening,Discount,High
CUST_DZBM1E,PROD_GADJTN,TRANS_DH0JF3858,6,80.55,Sports,42,Asia,0.04,7246.08,2/27/2021,10/17/2023,Fall,Afternoon,Discount,Low
CUST_MTKAJ2,PROD_99KI76,TRANS_DH0JF3859,6,102.94,Clothing,30,North America,0.94,1041.94,2/27/2021,11/24/2023,Fall,Evening,Email Campaign,High
CUST_T24E32,PROD_IUAMSK,TRANS_DH0JF3860,2,110.1,Clothing,9,South America,0.8,1235.01,2/27/2021,2/9/2023,Fall,Afternoon,Discount,High
CUST_I7AFPQ,PROD_CPF2I7,TRANS_DH0JF3861,5,138.58,Home,80,North America,0.95,656.1,2/27/2021,7/6/2023,Fall,Afternoon,Loyalty Program,High
CUST_ZRTR89,PROD_NYFBL1,TRANS_DH0JF3862,13,141.65,Sports,56,North America,0.78,6694.79,2/27/2021,11/14/2023,Spring,Afternoon,Loyalty Program,Medium
CUST_O0PH2X,PROD_MZTETP,TRANS_DH0JF3863,18,143.78,Electronics,19,Europe,0.68,5557.32,2/27/2021,9/2/2023,Fall,Morning,Loyalty Program,Medium
CUST_RUQAV9,PROD_6XV33U,TRANS_DH0JF3864,12,149.86,Clothing,42,Asia,0.3,5638.46,2/27/2021,6/26/2023,Fall,Evening,Loyalty Program,Low
CUST_K19FGB,PROD_NLYKYC,TRANS_DH0JF3865,10,159.27,Clothing,80,Asia,0.42,4547.45,2/27/2021,10/5/2023,Summer,Morning,Discount,Low
CUST_Y31N16,PROD_8N28UH,TRANS_DH0JF3866,16,175.28,Home,64,North America,0.12,1403.38,2/27/2021,3/23/2023,Spring,Afternoon,Loyalty Program,Low
CUST_IAC4ZH,PROD_QV4JTH,TRANS_DH0JF3867,1,181.31,Sports,12,South America,0.55,2468.01,2/27/2021,7/20/2023,Spring,Morning,Email Campaign,Medium
CUST_7KEA4I,PROD_M35YA3,TRANS_DH0JF3868,18,20.23,Sports,69,South America,0.6,3781.19,2/28/2021,12/12/2023,Summer,Evening,Discount,Medium
CUST_9SIS1B,PROD_SAT0O2,TRANS_DH0JF3869,3,52.51,Clothing,56,North America,0.91,2432.76,2/28/2021,5/12/2023,Fall,Morning,Discount,High
CUST_JZBBRM,PROD_PML7E1,TRANS_DH0JF3870,2,80.74,Home,38,Asia,0.85,3029.19,2/28/2021,2/21/2023,Summer,Afternoon,Discount,High
CUST_BFBAFA,PROD_6IZWYG,TRANS_DH0JF3871,1,92.06,Electronics,5,Europe,0.07,5937.67,2/28/2021,6/6/2023,Winter,Evening,Email Campaign,Low
CUST_QTD2OH,PROD_UUSJ0Y,TRANS_DH0JF3872,5,141.91,Home,21,Asia,0.32,2343.24,2/28/2021,3/4/2023,Winter,Morning,Loyalty Program,Low
CUST_4J0Z1T,PROD_FIE2P7,TRANS_DH0JF3873,8,144.24,Home,45,Europe,0.23,526.99,2/28/2021,12/28/2023,Winter,Afternoon,Loyalty Program,Low
CUST_FYAHAI,PROD_99H4KP,TRANS_DH0JF3874,17,151.63,Sports,12,Asia,0.79,2468.27,2/28/2021,12/2/2023,Spring,Afternoon,Email Campaign,Medium
CUST_SOM8P7,PROD_HJVHMU,TRANS_DH0JF3875,13,174.35,Sports,77,North America,0.65,2697.87,2/28/2021,8/5/2023,Spring,Evening,Discount,Medium
CUST_KH0YA2,PROD_J9H3EG,TRANS_DH0JF3876,18,25.67,Electronics,25,North America,0.99,9777.23,3/1/2021,6/3/2023,Summer,Morning,Email Campaign,High
CUST_C1G5AI,PROD_1H9LOU,TRANS_DH0JF3877,14,61.25,Electronics,10,North America,0.98,3585.45,3/1/2021,8/25/2023,Fall,Afternoon,Email Campaign,High
CUST_NP1K5Z,PROD_MGFS7L,TRANS_DH0JF3878,10,74.69,Sports,52,North America,0.19,4027.37,3/1/2021,9/11/2023,Summer,Morning,Loyalty Program,Low
CUST_PNWYM9,PROD_DFR8OP,TRANS_DH0JF3879,6,77.82,Electronics,20,Europe,0.27,9771.27,3/1/2021,4/18/2023,Fall,Morning,Discount,Low
CUST_Y197FR,PROD_EXG4HB,TRANS_DH0JF3880,1,86.69,Clothing,6,North America,0.18,5602.73,3/1/2021,12/8/2023,Spring,Morning,Discount,Low
CUST_U585Z0,PROD_NL848C,TRANS_DH0JF3881,7,95.78,Electronics,29,South America,0.11,5283.85,3/1/2021,1/19/2023,Summer,Morning,Discount,Low
CUST_BWHBZF,PROD_9J5OGW,TRANS_DH0JF3882,16,138.25,Home,83,Asia,0.03,1223.74,3/1/2021,12/6/2023,Spring,Afternoon,Email Campaign,Low
CUST_F2A1IW,PROD_SUPJ45,TRANS_DH0JF3883,10,141.17,Home,86,Europe,0.49,9130.53,3/1/2021,8/9/2023,Summer,Afternoon,Email Campaign,Low
CUST_HE7GF4,PROD_3OLBM3,TRANS_DH0JF3884,1,163.67,Electronics,59,South America,0.75,844.91,3/1/2021,4/16/2023,Winter,Evening,Discount,Medium
CUST_S0AZ71,PROD_9GN3QZ,TRANS_DH0JF3885,15,182.82,Electronics,79,Asia,0.45,7266.35,3/1/2021,8/14/2023,Spring,Evening,Discount,Low
CUST_Y3RJQ5,PROD_6S3SUZ,TRANS_DH0JF3886,18,186.77,Electronics,74,Europe,0.67,150.34,3/1/2021,6/8/2023,Winter,Afternoon,Loyalty Program,Medium
CUST_X4E3UN,PROD_0BD737,TRANS_DH0JF3887,11,198.89,Electronics,72,North America,0.34,7341.9,3/1/2021,10/6/2023,Fall,Afternoon,Discount,Low
CUST_LVMAV8,PROD_WEG2JH,TRANS_DH0JF3888,15,51.43,Home,27,Asia,0.85,3984.98,3/2/2021,3/15/2023,Summer,Morning,Email Campaign,High
CUST_SRWU9U,PROD_2G3QAA,TRANS_DH0JF3889,9,54.98,Home,9,Europe,0.83,4550.55,3/2/2021,2/22/2023,Spring,Afternoon,Discount,High
CUST_N4958C,PROD_JC4OJG,TRANS_DH0JF3890,6,58.09,Electronics,77,Asia,0.85,1197.2,3/2/2021,3/25/2023,Fall,Afternoon,Email Campaign,High
CUST_ZWZXDA,PROD_OUAWMW,TRANS_DH0JF3891,4,59.52,Electronics,30,Europe,0.14,6001.66,3/2/2021,4/7/2023,Spring,Evening,Loyalty Program,Low
CUST_4PV9DP,PROD_CJ4G7W,TRANS_DH0JF3892,14,74.47,Home,38,North America,0.9,6990.09,3/2/2021,2/5/2023,Winter,Evening,Discount,High
CUST_U42MFP,PROD_T4IN56,TRANS_DH0JF3893,19,76.65,Clothing,68,Asia,0.46,6896.12,3/2/2021,9/10/2023,Spring,Evening,Discount,Low
CUST_0KT57X,PROD_OX4Z23,TRANS_DH0JF3894,14,148.51,Clothing,8,South America,0.53,6162.26,3/2/2021,12/24/2023,Winter,Morning,Loyalty Program,Medium
CUST_XDG9ET,PROD_2S0QQW,TRANS_DH0JF3895,13,161.76,Sports,78,Europe,0.13,4641.4,3/2/2021,1/4/2023,Fall,Morning,Loyalty Program,Low
CUST_FEDIHC,PROD_B2A21O,TRANS_DH0JF3896,2,167.16,Clothing,70,South America,0.03,5986.89,3/2/2021,5/2/2023,Winter,Morning,Email Campaign,Low
CUST_N8RFHD,PROD_ZOX7U1,TRANS_DH0JF3897,1,51.36,Sports,6,South America,0.87,8865.59,3/3/2021,7/20/2023,Fall,Evening,Email Campaign,High
CUST_O819CA,PROD_ITIYMJ,TRANS_DH0JF3898,8,60.31,Electronics,70,Europe,0.63,8279.57,3/3/2021,3/20/2023,Summer,Morning,Discount,Medium
CUST_UBNTZ8,PROD_8JZJYT,TRANS_DH0JF3899,11,73.93,Home,10,North America,0.56,7245.61,3/3/2021,8/26/2023,Fall,Evening,Email Campaign,Medium
CUST_3EXEPH,PROD_R1S86L,TRANS_DH0JF3900,1,79.73,Clothing,20,South America,0.24,7081.88,3/3/2021,3/31/2023,Spring,Evening,Email Campaign,Low
CUST_65KYTC,PROD_ML9MZV,TRANS_DH0JF3901,6,94.84,Sports,22,Asia,0.64,3200.85,3/3/2021,5/20/2023,Spring,Morning,Loyalty Program,Medium
CUST_9SBTC8,PROD_5A53KM,TRANS_DH0JF3902,13,105.13,Electronics,61,North America,0.49,9744.64,3/3/2021,8/14/2023,Spring,Evening,Email Campaign,Low
CUST_JBWPR0,PROD_IK5NO6,TRANS_DH0JF3903,13,178.74,Home,10,South America,0.83,3275.49,3/3/2021,9/4/2023,Fall,Evening,Loyalty Program,High
CUST_RBC9BT,PROD_YDI0EM,TRANS_DH0JF3904,1,179.71,Clothing,71,South America,0.54,6659.72,3/3/2021,8/2/2023,Fall,Evening,Discount,Medium
CUST_IWI2AO,PROD_86HBZ7,TRANS_DH0JF3905,8,190.15,Sports,7,North America,0.97,2451.96,3/3/2021,11/14/2023,Winter,Afternoon,Discount,High
CUST_61MZ91,PROD_D2T88J,TRANS_DH0JF3906,16,194.23,Home,24,Asia,0.21,1613.49,3/3/2021,3/3/2023,Summer,Afternoon,Email Campaign,Low
CUST_9O5GBY,PROD_JVL83M,TRANS_DH0JF3907,15,41.06,Electronics,57,Asia,0.12,9114.81,3/4/2021,10/28/2023,Fall,Evening,Loyalty Program,Low
CUST_XIE51L,PROD_4A5QIP,TRANS_DH0JF3908,4,53.24,Sports,27,South America,0.08,4692.85,3/4/2021,10/1/2023,Winter,Morning,Email Campaign,Low
CUST_DYLM50,PROD_KWLXXC,TRANS_DH0JF3909,13,92.93,Home,36,South America,0.58,5686.99,3/4/2021,6/12/2023,Winter,Afternoon,Discount,Medium
CUST_4PHQMY,PROD_FXZSPJ,TRANS_DH0JF3910,11,98.86,Electronics,49,Asia,0.97,4518.71,3/4/2021,12/31/2023,Winter,Afternoon,Email Campaign,High
CUST_6JU89H,PROD_JDP1GP,TRANS_DH0JF3911,10,99.11,Sports,57,Europe,0.34,4419.75,3/4/2021,11/10/2023,Summer,Afternoon,Discount,Low
CUST_4NJGGJ,PROD_TH0Y14,TRANS_DH0JF3912,5,99.93,Clothing,50,Europe,0.62,7442.1,3/4/2021,3/21/2023,Fall,Morning,Loyalty Program,Medium
CUST_ZEWF92,PROD_CE8JUC,TRANS_DH0JF3913,19,115.84,Home,20,North America,0.34,8577.3,3/4/2021,3/18/2023,Winter,Evening,Email Campaign,Low
CUST_ZZK28I,PROD_HMT9YE,TRANS_DH0JF3914,6,118.13,Electronics,77,Europe,0.58,7573.15,3/4/2021,3/21/2023,Summer,Evening,Discount,Medium
CUST_5KZ3W7,PROD_SWFOEB,TRANS_DH0JF3915,7,122.44,Clothing,11,Asia,0.13,6398.01,3/4/2021,7/31/2023,Spring,Morning,Loyalty Program,Low
CUST_UXHW4D,PROD_0J2U3Q,TRANS_DH0JF3916,10,132.58,Electronics,58,Asia,0.79,708.91,3/4/2021,1/26/2023,Spring,Morning,Email Campaign,Medium
CUST_AXRDE9,PROD_YJX0YB,TRANS_DH0JF3917,10,139.55,Sports,49,Asia,0.41,6898.98,3/4/2021,11/3/2023,Summer,Evening,Email Campaign,Low
CUST_ZET3EB,PROD_7XFLLW,TRANS_DH0JF3918,6,151.22,Clothing,56,North America,0.19,3845.9,3/4/2021,12/3/2023,Winter,Morning,Email Campaign,Low
CUST_JNQBMK,PROD_SX4YHS,TRANS_DH0JF3919,10,167.18,Electronics,20,Asia,0.43,7814.17,3/4/2021,12/18/2023,Fall,Evening,Email Campaign,Low
CUST_X4MP3T,PROD_SIVZFW,TRANS_DH0JF3920,17,102.27,Clothing,38,South America,0.56,1646.84,3/5/2021,1/1/2023,Winter,Evening,Discount,Medium
CUST_KH0XAI,PROD_PQZU7T,TRANS_DH0JF3921,10,159.99,Electronics,56,Asia,0.42,957.43,3/5/2021,11/5/2023,Spring,Morning,Email Campaign,Low
CUST_U5WI3J,PROD_NDSZED,TRANS_DH0JF3922,8,166.36,Home,83,Asia,0.88,5125.94,3/5/2021,2/7/2023,Winter,Morning,Email Campaign,High
CUST_63F5GB,PROD_L0NAD5,TRANS_DH0JF3923,12,20.08,Home,27,North America,0.69,1848.56,3/6/2021,3/15/2023,Winter,Evening,Email Campaign,Medium
CUST_QE3F3T,PROD_8MUUQV,TRANS_DH0JF3924,14,38.26,Home,29,North America,0.14,2293.85,3/6/2021,8/14/2023,Summer,Evening,Email Campaign,Low
CUST_MHOJB8,PROD_JWMRLQ,TRANS_DH0JF3925,9,55.21,Electronics,54,Europe,0.08,5145.34,3/6/2021,7/27/2023,Fall,Evening,Discount,Low
CUST_ZNME6W,PROD_WN147U,TRANS_DH0JF3926,14,76.64,Sports,42,Asia,0.6,8763.62,3/6/2021,9/27/2023,Fall,Morning,Loyalty Program,Medium
CUST_ZC4XU5,PROD_XH8JO2,TRANS_DH0JF3927,4,83.93,Home,69,North America,0.31,5717,3/6/2021,10/20/2023,Spring,Morning,Discount,Low
CUST_YJ2LV7,PROD_33ET0V,TRANS_DH0JF3928,17,91.62,Clothing,59,Asia,0.89,5147.53,3/6/2021,4/11/2023,Fall,Evening,Email Campaign,High
CUST_K2UCGF,PROD_PU0W8B,TRANS_DH0JF3929,3,98.67,Electronics,63,Asia,0.4,3697.1,3/6/2021,9/8/2023,Fall,Evening,Loyalty Program,Low
CUST_IOT3HV,PROD_W5ZJ7F,TRANS_DH0JF3930,14,129.07,Home,77,South America,0.68,8020.6,3/6/2021,7/17/2023,Summer,Evening,Email Campaign,Medium
CUST_XN4AFT,PROD_9107KS,TRANS_DH0JF3931,18,145.32,Electronics,88,Europe,0.29,5224.42,3/6/2021,7/1/2023,Summer,Morning,Discount,Low
CUST_XBH499,PROD_HUXULP,TRANS_DH0JF3932,2,161.64,Electronics,36,North America,0.13,3273.91,3/6/2021,8/29/2023,Summer,Morning,Email Campaign,Low
CUST_7IBNWS,PROD_XFKWFK,TRANS_DH0JF3933,18,170.4,Clothing,20,Asia,0.98,4013.77,3/6/2021,3/5/2023,Winter,Evening,Discount,High
CUST_KF0F0I,PROD_6HMX55,TRANS_DH0JF3934,15,177.68,Electronics,66,South America,0.54,8438.86,3/6/2021,9/25/2023,Fall,Morning,Discount,Medium
CUST_BCCFX7,PROD_CFGTP5,TRANS_DH0JF3935,6,28.8,Electronics,13,South America,0.13,5092.5,3/7/2021,8/22/2023,Spring,Evening,Loyalty Program,Low
CUST_QX5R4Z,PROD_1IOT55,TRANS_DH0JF3936,15,35.26,Sports,75,South America,0.41,5383.06,3/7/2021,10/2/2023,Fall,Morning,Loyalty Program,Low
CUST_LEVFR7,PROD_D8UBLG,TRANS_DH0JF3937,2,119.39,Home,72,South America,0.25,5707.3,3/7/2021,5/4/2023,Winter,Afternoon,Loyalty Program,Low
CUST_JG9OJ6,PROD_8KE6V9,TRANS_DH0JF3938,9,127.55,Sports,80,Asia,0.5,5375.69,3/7/2021,11/30/2023,Winter,Morning,Email Campaign,Medium
CUST_90WJ8J,PROD_FNIJUI,TRANS_DH0JF3939,18,130.76,Electronics,15,South America,0.66,6368.01,3/7/2021,1/28/2023,Spring,Afternoon,Discount,Medium
CUST_RMZ18Q,PROD_UFTCY0,TRANS_DH0JF3940,12,195.68,Sports,59,Asia,0.8,5982.34,3/7/2021,5/7/2023,Fall,Evening,Loyalty Program,High
CUST_HKSU1G,PROD_9780IS,TRANS_DH0JF3941,1,199.35,Electronics,60,South America,0.68,2395.94,3/7/2021,12/14/2023,Spring,Evening,Loyalty Program,Medium
CUST_A3UCTU,PROD_CV7ORR,TRANS_DH0JF3942,4,31.12,Home,33,Europe,0.34,7286.44,3/8/2021,3/7/2023,Winter,Afternoon,Discount,Low
CUST_DPIETX,PROD_3RYENJ,TRANS_DH0JF3943,18,55.72,Electronics,35,North America,0.72,1924.06,3/8/2021,8/21/2023,Winter,Afternoon,Loyalty Program,Medium
CUST_NRGUUQ,PROD_JLQ8MM,TRANS_DH0JF3944,5,70.49,Electronics,30,North America,0.16,1103.65,3/8/2021,9/20/2023,Fall,Evening,Email Campaign,Low
CUST_36EEN7,PROD_C43Z70,TRANS_DH0JF3945,13,74.06,Electronics,45,Asia,0.13,4632.96,3/8/2021,10/9/2023,Winter,Morning,Loyalty Program,Low
CUST_AVEM6Y,PROD_0WWAGH,TRANS_DH0JF3946,10,100.59,Sports,83,South America,0.44,2456.12,3/8/2021,5/2/2023,Summer,Evening,Loyalty Program,Low
CUST_R14OO1,PROD_4ZGQM2,TRANS_DH0JF3947,2,118.42,Clothing,27,South America,0.97,4904.27,3/8/2021,3/17/2023,Fall,Afternoon,Loyalty Program,High
CUST_5WTHNB,PROD_4LBOFG,TRANS_DH0JF3948,5,118.45,Sports,6,Europe,0.91,5355.65,3/8/2021,5/29/2023,Fall,Morning,Email Campaign,High
CUST_TZDZOV,PROD_QHIDVQ,TRANS_DH0JF3949,13,127.6,Home,19,South America,0.5,4639.31,3/8/2021,10/30/2023,Spring,Evening,Discount,Medium
CUST_MXLQ41,PROD_4VEPLN,TRANS_DH0JF3950,8,131.26,Electronics,69,Europe,0.58,3160.47,3/8/2021,5/19/2023,Spring,Evening,Loyalty Program,Medium
CUST_YDYNVO,PROD_G01EM4,TRANS_DH0JF3951,11,133.39,Sports,69,Europe,0.37,3376.09,3/8/2021,12/10/2023,Fall,Evening,Discount,Low
CUST_IN4O86,PROD_958H5J,TRANS_DH0JF3952,6,159.38,Home,17,Asia,0.91,7393.87,3/8/2021,10/21/2023,Winter,Morning,Email Campaign,High
CUST_3GPJTS,PROD_OGYMQL,TRANS_DH0JF3953,10,178.48,Clothing,86,South America,0.61,8360.1,3/8/2021,1/10/2023,Winter,Evening,Loyalty Program,Medium
CUST_N4GTYJ,PROD_48D8VP,TRANS_DH0JF3954,6,179.48,Sports,43,South America,0.17,8329.76,3/8/2021,12/7/2023,Fall,Afternoon,Email Campaign,Low
CUST_31ZKUS,PROD_J8FGWQ,TRANS_DH0JF3955,3,30.53,Electronics,24,Asia,0.9,6155.99,3/9/2021,6/20/2023,Winter,Evening,Email Campaign,High
CUST_AR1RQC,PROD_FRTAII,TRANS_DH0JF3956,19,40.15,Electronics,15,Asia,0.42,7064.6,3/9/2021,5/3/2023,Fall,Morning,Discount,Low
CUST_36J1ZF,PROD_EK93NA,TRANS_DH0JF3957,10,88.67,Sports,9,Asia,0.61,2714.53,3/9/2021,7/24/2023,Winter,Morning,Email Campaign,Medium
CUST_37FQUT,PROD_0AHMJ5,TRANS_DH0JF3958,8,96.45,Home,13,South America,0.1,9925.76,3/9/2021,1/30/2023,Fall,Evening,Loyalty Program,Low
CUST_DEZKML,PROD_ZO7EK1,TRANS_DH0JF3959,16,97.04,Sports,82,North America,0.8,1856.52,3/9/2021,9/7/2023,Winter,Morning,Loyalty Program,High
CUST_SAGZ0Y,PROD_QI13Q1,TRANS_DH0JF3960,19,122.84,Home,72,Europe,0.45,4572.93,3/9/2021,4/15/2023,Spring,Afternoon,Discount,Low
CUST_L9BZEM,PROD_EP7XI9,TRANS_DH0JF3961,16,123.99,Home,77,Europe,0.84,7499.77,3/9/2021,7/21/2023,Fall,Afternoon,Email Campaign,High
CUST_H51GN7,PROD_XMWQFT,TRANS_DH0JF3962,4,149.74,Clothing,44,Europe,0.55,1881.6,3/9/2021,11/13/2023,Winter,Morning,Loyalty Program,Medium
CUST_LXK2LU,PROD_DMPCPA,TRANS_DH0JF3963,12,155.7,Sports,64,Asia,0.88,8949.62,3/9/2021,11/12/2023,Winter,Afternoon,Discount,High
CUST_6F4WXG,PROD_2JMZ52,TRANS_DH0JF3964,16,172.38,Clothing,83,Europe,0.84,776.75,3/9/2021,7/10/2023,Spring,Morning,Loyalty Program,High
CUST_6HOMTF,PROD_WCQ8TQ,TRANS_DH0JF3965,3,45.01,Home,78,South America,0.9,8255.55,3/10/2021,6/15/2023,Spring,Evening,Email Campaign,High
CUST_U0LDBM,PROD_6ORVU3,TRANS_DH0JF3966,1,54.39,Electronics,30,South America,0.22,3162.91,3/10/2021,5/6/2023,Fall,Afternoon,Email Campaign,Low
CUST_GJDU9G,PROD_I0YLJU,TRANS_DH0JF3967,14,83.88,Sports,27,Asia,0.75,2779.34,3/10/2021,10/16/2023,Summer,Evening,Loyalty Program,Medium
CUST_0RLOHO,PROD_BDJ9IH,TRANS_DH0JF3968,17,95.28,Home,82,Europe,0.25,119.23,3/10/2021,1/5/2023,Spring,Afternoon,Email Campaign,Low
CUST_99CXKU,PROD_ECZT3L,TRANS_DH0JF3969,11,99.54,Electronics,56,Asia,0.2,245.95,3/10/2021,3/12/2023,Summer,Afternoon,Email Campaign,Low
CUST_WJW3WW,PROD_XKS3SC,TRANS_DH0JF3970,9,116.48,Home,88,North America,0.16,259.85,3/10/2021,9/3/2023,Summer,Morning,Email Campaign,Low
CUST_6LIOZH,PROD_DAD5BX,TRANS_DH0JF3971,17,125.94,Clothing,41,Europe,0.97,8035.28,3/10/2021,12/31/2023,Spring,Morning,Discount,High
CUST_6PVEMA,PROD_UO1321,TRANS_DH0JF3972,1,166.61,Electronics,82,Europe,0.9,7789.92,3/10/2021,9/19/2023,Fall,Afternoon,Loyalty Program,High
CUST_RH7QFQ,PROD_ZMOF7M,TRANS_DH0JF3973,4,188.31,Sports,80,North America,0.22,2083.86,3/10/2021,11/4/2023,Fall,Morning,Email Campaign,Low
CUST_IL6892,PROD_9QVGPR,TRANS_DH0JF3974,16,108.24,Clothing,13,Asia,0.2,1609.57,3/11/2021,12/4/2023,Spring,Afternoon,Email Campaign,Low
CUST_N8XX0E,PROD_1KFRYN,TRANS_DH0JF3975,8,120.19,Clothing,14,Europe,0.66,4161.67,3/11/2021,2/14/2023,Winter,Afternoon,Discount,Medium
CUST_XXOCAT,PROD_822OT4,TRANS_DH0JF3976,9,154.22,Home,52,South America,0.91,5677.06,3/11/2021,1/16/2023,Spring,Evening,Email Campaign,High
CUST_KPTP2V,PROD_RY5EZ3,TRANS_DH0JF3977,16,166.67,Clothing,65,North America,0.69,5399.35,3/11/2021,1/25/2023,Fall,Morning,Loyalty Program,Medium
CUST_DVCMGC,PROD_55XYSX,TRANS_DH0JF3978,3,178.2,Sports,72,Asia,0.8,6258.61,3/11/2021,9/27/2023,Fall,Morning,Discount,High
CUST_OW3TF3,PROD_XROQKZ,TRANS_DH0JF3979,18,27.51,Clothing,46,Europe,0.08,169.86,3/12/2021,7/13/2023,Winter,Afternoon,Discount,Low
CUST_HP55CL,PROD_YEFMKS,TRANS_DH0JF3980,3,70.01,Electronics,33,Asia,0.81,3988.07,3/12/2021,10/15/2023,Spring,Afternoon,Loyalty Program,High
CUST_R4R9HI,PROD_VXFXLP,TRANS_DH0JF3981,6,71.62,Home,72,North America,0.24,3561.71,3/12/2021,10/15/2023,Winter,Evening,Discount,Low
CUST_S3BF66,PROD_90LC5D,TRANS_DH0JF3982,15,93.03,Sports,53,North America,0.78,3845.95,3/12/2021,5/23/2023,Summer,Evening,Email Campaign,Medium
CUST_YULN4F,PROD_FMSDHD,TRANS_DH0JF3983,14,99.18,Clothing,63,South America,0.82,7401.13,3/12/2021,12/9/2023,Fall,Morning,Email Campaign,High
CUST_FNIZFO,PROD_D3M3RH,TRANS_DH0JF3984,16,105.33,Home,6,Asia,0.1,882.71,3/12/2021,12/25/2023,Fall,Afternoon,Loyalty Program,Low
CUST_KB69A4,PROD_TYTNRP,TRANS_DH0JF3985,2,109.28,Electronics,80,South America,0.67,5165.8,3/12/2021,2/27/2023,Winter,Afternoon,Discount,Medium
CUST_BI7FG4,PROD_SXEM58,TRANS_DH0JF3986,5,109.55,Electronics,6,Asia,0.17,9204.35,3/12/2021,6/24/2023,Fall,Afternoon,Loyalty Program,Low
CUST_L5L7FU,PROD_K21AUE,TRANS_DH0JF3987,15,130.6,Home,77,North America,0.91,2645.02,3/12/2021,10/5/2023,Spring,Evening,Email Campaign,High
CUST_Y1OZ58,PROD_2WPXHH,TRANS_DH0JF3988,15,162.58,Electronics,76,Asia,0.86,5795.63,3/12/2021,10/10/2023,Spring,Morning,Discount,High
CUST_VO5T3Y,PROD_AJS0A7,TRANS_DH0JF3989,3,183.1,Clothing,81,South America,0.17,3389.41,3/12/2021,6/14/2023,Fall,Evening,Email Campaign,Low
CUST_W24CIX,PROD_H1ODK3,TRANS_DH0JF3990,13,183.2,Electronics,86,South America,0.04,7201.83,3/12/2021,6/18/2023,Winter,Morning,Loyalty Program,Low
CUST_HP24PZ,PROD_AD0XP3,TRANS_DH0JF3991,12,187.88,Clothing,57,South America,0.42,1272.88,3/12/2021,7/10/2023,Fall,Evening,Email Campaign,Low
CUST_ZGXFC7,PROD_CQOPZE,TRANS_DH0JF3992,16,193.96,Sports,42,North America,0.91,4059.56,3/12/2021,2/11/2023,Fall,Morning,Discount,High
CUST_8BTAA4,PROD_0RWUOD,TRANS_DH0JF3993,10,46.18,Clothing,10,South America,0.32,7850.53,3/13/2021,7/11/2023,Summer,Morning,Discount,Low
CUST_K7WZDS,PROD_2V8P0X,TRANS_DH0JF3994,18,53.21,Home,57,South America,0.56,9014.96,3/13/2021,5/27/2023,Winter,Morning,Email Campaign,Medium
CUST_WYQ1NO,PROD_FSQTHW,TRANS_DH0JF3995,11,63.31,Clothing,9,South America,0.98,9876.27,3/13/2021,4/29/2023,Summer,Evening,Discount,High
CUST_1L0VUS,PROD_Q1JYX8,TRANS_DH0JF3996,18,66.08,Clothing,48,South America,0.71,8281.21,3/13/2021,1/16/2023,Summer,Evening,Loyalty Program,Medium
CUST_Z3OXZ3,PROD_34BZFC,TRANS_DH0JF3997,5,66.83,Sports,81,South America,0.77,1136.72,3/13/2021,11/4/2023,Summer,Evening,Loyalty Program,Medium
CUST_13NYAT,PROD_C4GO4Z,TRANS_DH0JF3998,3,75.69,Clothing,84,Europe,0.68,8364.6,3/13/2021,3/13/2023,Winter,Evening,Loyalty Program,Medium
CUST_V81JXN,PROD_6NA83S,TRANS_DH0JF3999,1,88.25,Electronics,47,Europe,0.38,3740.45,3/13/2021,4/10/2023,Winter,Morning,Email Campaign,Low
CUST_CYR05A,PROD_D40U84,TRANS_DH0JF4000,14,93.22,Electronics,41,Europe,0.22,5821.48,3/13/2021,12/22/2023,Fall,Evening,Discount,Low
CUST_ZTBRYT,PROD_490IO6,TRANS_DH0JF4001,2,117.53,Clothing,60,Asia,0.97,6044.55,3/13/2021,9/11/2023,Fall,Evening,Email Campaign,High
CUST_VAKA4D,PROD_Y9ER9U,TRANS_DH0JF4002,2,127.79,Home,59,South America,0.14,9671.73,3/13/2021,12/23/2023,Spring,Afternoon,Loyalty Program,Low
CUST_9YUUJ2,PROD_R069Q1,TRANS_DH0JF4003,14,159.99,Electronics,49,Europe,0.48,8769.13,3/13/2021,7/18/2023,Fall,Morning,Loyalty Program,Low
CUST_FLPLN5,PROD_JMWZ9I,TRANS_DH0JF4004,9,169.53,Electronics,36,South America,0.82,3197.12,3/13/2021,9/9/2023,Summer,Morning,Loyalty Program,High
CUST_XGKUZ5,PROD_VSRQKW,TRANS_DH0JF4005,11,173.75,Electronics,5,South America,0.1,6857.9,3/13/2021,2/7/2023,Spring,Evening,Discount,Low
CUST_C95HIZ,PROD_WFC7HN,TRANS_DH0JF4006,11,27.93,Home,66,North America,0.54,7519.05,3/14/2021,11/5/2023,Fall,Evening,Loyalty Program,Medium
CUST_K23LEE,PROD_J7TJL6,TRANS_DH0JF4007,8,46.23,Sports,37,Asia,0.01,2774.65,3/14/2021,7/28/2023,Summer,Evening,Email Campaign,Low
